candidate_id,timeframe,direction,family,precision_delta,bootstrap_p,passes_fdr
DMA|DMA_EMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.28784793532881797,1.0,False
DMA|DMA_EMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.28784793532881797,1.0,False
DMA|DMA_EMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2619919110212336,1.0,False
DMA|DMA_EMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2619919110212336,1.0,False
DMA|DMA_EMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2619919110212336,1.0,False
DMA|DMA_EMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2619919110212336,1.0,False
DMA|DMA_EMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2890683229813665,1.0,False
DMA|DMA_EMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2890683229813665,1.0,False
DMA|DMA_EMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2822592442096708,1.0,False
DMA|DMA_EMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2822592442096708,1.0,False
DMA|DMA_EMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2822592442096708,1.0,False
DMA|DMA_EMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2822592442096708,1.0,False
DMA|DMA_EMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P3_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.16097045399951954,1.0,False
DMA|DMA_EMA_P5_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2315201973481344,1.0,False
DMA|DMA_EMA_P5_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2315201973481344,1.0,False
DMA|DMA_EMA_P5_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2315201973481344,1.0,False
DMA|DMA_EMA_P5_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2315201973481344,1.0,False
DMA|DMA_EMA_P7_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.27564097779436464,1.0,False
DMA|DMA_EMA_P7_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.27564097779436464,1.0,False
DMA|DMA_EMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.27564097779436464,1.0,False
DMA|DMA_EMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.27564097779436464,1.0,False
DMA|DMA_SMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.16896865520728005,1.0,False
DMA|DMA_SMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.30104523495827845,1.0,False
DMA|DMA_SMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.17096581480252238,1.0,False
DMA|DMA_SMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2735480407944176,1.0,False
DMA|DMA_SMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.17096581480252238,1.0,False
DMA|DMA_SMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2735480407944176,1.0,False
DMA|DMA_SMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.13794050343249425,1.0,False
DMA|DMA_SMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.29682985279014035,1.0,False
DMA|DMA_SMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.23033816425120773,1.0,False
DMA|DMA_SMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.3518659420289855,1.0,False
DMA|DMA_SMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.23033816425120773,1.0,False
DMA|DMA_SMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.3518659420289855,1.0,False
DMA|DMA_SMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.26110182693669454,1.0,False
DMA|DMA_SMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.10504265597697604,1.0,False
DMA|DMA_SMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.26110182693669454,1.0,False
DMA|DMA_SMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.10504265597697604,1.0,False
DMA|DMA_SMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.26110182693669454,1.0,False
DMA|DMA_SMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.10504265597697604,1.0,False
DMA|DMA_SMA_P3_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.26110182693669454,1.0,False
DMA|DMA_SMA_P3_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.10504265597697604,1.0,False
DMA|DMA_SMA_P5_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2873952213082647,1.0,False
DMA|DMA_SMA_P5_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.24133550971954293,1.0,False
DMA|DMA_SMA_P5_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2873952213082647,1.0,False
DMA|DMA_SMA_P5_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.24133550971954293,1.0,False
DMA|DMA_SMA_P7_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.21975615366919715,1.0,False
DMA|DMA_SMA_P7_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.29867641400538664,1.0,False
DMA|DMA_SMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.21975615366919715,1.0,False
DMA|DMA_SMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.29867641400538664,1.0,False
DMA|DMA_WMA_P10_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.31412687099073416,1.0,False
DMA|DMA_WMA_P10_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2959279831449914,1.0,False
DMA|DMA_WMA_P14_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2938302277432712,1.0,False
DMA|DMA_WMA_P14_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2858937198067633,1.0,False
DMA|DMA_WMA_P14_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.2938302277432712,1.0,False
DMA|DMA_WMA_P14_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2858937198067633,1.0,False
DMA|DMA_WMA_P20_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.28453870625662775,1.0,False
DMA|DMA_WMA_P20_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.28453870625662775,1.0,False
DMA|DMA_WMA_P25_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.34511227902532243,1.0,False
DMA|DMA_WMA_P25_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2789492753623188,1.0,False
DMA|DMA_WMA_P25_SHIFT8_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.34511227902532243,1.0,False
DMA|DMA_WMA_P25_SHIFT8_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.2789492753623188,1.0,False
DMA|DMA_WMA_P3_SHIFT0_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.20575606002308583,1.0,False
DMA|DMA_WMA_P3_SHIFT0_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.08048436308161705,1.0,False
DMA|DMA_WMA_P3_SHIFT2_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.20575606002308583,1.0,False
DMA|DMA_WMA_P3_SHIFT2_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.08048436308161705,1.0,False
DMA|DMA_WMA_P3_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.20575606002308583,1.0,False
DMA|DMA_WMA_P3_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.08048436308161705,1.0,False
DMA|DMA_WMA_P3_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.20575606002308583,1.0,False
DMA|DMA_WMA_P3_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.08048436308161705,1.0,False
DMA|DMA_WMA_P5_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.29197010869565215,1.0,False
DMA|DMA_WMA_P5_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.19985635500833648,1.0,False
DMA|DMA_WMA_P5_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.29197010869565215,1.0,False
DMA|DMA_WMA_P5_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.19985635500833648,1.0,False
DMA|DMA_WMA_P7_SHIFT3_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.3414492753623188,1.0,False
DMA|DMA_WMA_P7_SHIFT3_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.24722077123982172,1.0,False
DMA|DMA_WMA_P7_SHIFT5_V1|MA_SLOPE_TURN_UP|MA_SLOPE_TURN_DOWN|12H|DOWN,12H,DOWN,DMA,0.3414492753623188,1.0,False
DMA|DMA_WMA_P7_SHIFT5_V1|PRICE_CROSS_UP_MA|PRICE_CROSS_DOWN_MA|12H|DOWN,12H,DOWN,DMA,0.24722077123982172,1.0,False
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,DNO_QUANTILE,0.3123665013131018,1.0,False
DNO_QUANTILE|CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,DNO_QUANTILE,0.21209604153147305,1.0,False
INVERSE|INVERSE_DMA_25X5|DMA_SMA_P25_SHIFT5_V1|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.2985449849332759,1.0,False
INVERSE|INVERSE_DMA_3X3|DMA_SMA_P3_SHIFT3_V1|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.07478260869565218,1.0,False
INVERSE|INVERSE_DMA_7X5|DMA_SMA_P7_SHIFT5_V1|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.25735141603510164,1.0,False
INVERSE|INVERSE_DNO_N7_OB_OS|DNO_PERIOD_7_REFERENCE|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.27978260869565214,1.0,False
INVERSE|INVERSE_MACD_12_26_9_SIGNAL_CROSS|MACD_12_26_9_SHIFT0_V1|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.2779572118702553,1.0,False
INVERSE|INVERSE_STOCH_14_3_3_POINT_BAR|STOCH_K14_KS3_D3_SHIFT0_V1|12H|DOWN,12H,DOWN,INVERSE_PREDICTOR,0.28123422159887795,1.0,False
MACD|DINAPOLI_MACD_REFERENCE_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.32824795523030564,1.0,False
MACD|DINAPOLI_MACD_REFERENCE_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.32824795523030564,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_12_26_9_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_5_13_4_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT2_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT3_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|DISPLACED_MACD_8_21_5_SHIFT5_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|MACD_12_26_9_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|MACD_12_26_9_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3026895854398382,1.0,False
MACD|MACD_5_13_4_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|MACD_5_13_4_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3484668192219679,1.0,False
MACD|MACD_8_21_5_SHIFT0_V1|HIST_CROSS_UP_ZERO|HIST_CROSS_DOWN_ZERO|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
MACD|MACD_8_21_5_SHIFT0_V1|MACD_CROSS_UP_SIGNAL|MACD_CROSS_DOWN_SIGNAL|12H|DOWN,12H,DOWN,MACD,0.3541719216727514,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3269565217391304,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_200|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.2000990643918547,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_50|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.24401337792642136,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_LOOKBACK_50|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.17478260869565215,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.7|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3181934614088305,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.7|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.18542090656799254,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.9|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3033540372670807,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_OB_OS_LEVEL_PERCENT_0.9|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.198592132505176,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_1|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3111462450592885,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_1|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.18509188704616758,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_3|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.2986358197048265,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PEAK_STRENGTH_3|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.21961019490254868,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_10|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.29758962623951185,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_10|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.2593979933110368,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_14|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3259453993933266,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_14|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.27682342502218277,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_5|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3387170349251603,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_PERIOD_5|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.22686594202898552,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_3|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.32800841514726503,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_3|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.19777111444277856,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_8|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.30685808039376533,1.0,False
OSC_PREDICTOR|OSC_PRED_SWEEP_SAMPLES_8|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.17792726278370247,1.0,False
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|CROSSED_OS_BAND_DOWN|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.3269565217391304,1.0,False
OSC_PREDICTOR|PROJECT_DINAPOLI_STYLE_OSCILLATOR_PREDICTOR_REFERENCE|FORECAST_OS_CROSS|12H|DOWN,12H,DOWN,OSC_PREDICTOR,0.2000990643918547,1.0,False
PURE_DNO|DNO_PERIOD_7_REFERENCE|DNO_ZERO_CROSS_DOWN|12H|DOWN,12H,DOWN,PURE_DNO,0.29867641400538664,1.0,False
STOCH|DINAPOLI_PREFERRED_STOCHASTIC_REFERENCE_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN,12H,DOWN,STOCHASTIC,0.36824994537906924,1.0,False
STOCH|DISPLACED_STOCH_K14_KS3_D3_SHIFT2_V1|K_CROSS_UP_D|K_CROSS_DOWN_D|12H|DOWN,12H,DOWN,STOCHASTIC,0.26898550724637676,1.0,False
