timeframe,split,direction,control_id,event_semantics,comparison_scope,horizon,event_count,base_sample_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_pct_mean,mfe_pct_median,mfe_pct_mean_ci_lo,mfe_pct_mean_ci_hi,mae_pct_mean,mae_pct_median,mae_pct_mean_ci_lo,mae_pct_mean_ci_hi,mfe_atr_mean,mfe_atr_median,mfe_atr_mean_ci_lo,mfe_atr_mean_ci_hi,mae_atr_mean,mae_atr_median,mae_atr_mean_ci_lo,mae_atr_mean_ci_hi
15m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,3495,35983,N_GE_100,0.5545064377682404,0.5379774558977015,0.5709157274919097,0.4972348053247367,0.057271632443503695,0.11518025655122921,4.609711034011361e-05,-0.00040335309178918255,-0.00020239023052916593,0.00029066623307475375,0.41541518065480715,0.2637796396276696,0.39792011585885423,0.433723329670958,0.47462610876500594,0.25657917547933573,0.454176108416282,0.5019106429096281,0.8969104060403885,0.6873762028896467,0.8628459692210374,0.9268814549679234,1.0420001961849832,0.6433145082158698,1.000444591598069,1.0906513923293708
15m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,3495,35981,N_GE_100,0.551931330472103,0.5353960520700047,0.5683525714744277,0.4967065951474389,0.05522473532466404,0.11118180403517997,0.00015066498661883349,-0.000495285614704577,-0.00015449621724068004,0.00046008759207876864,0.5473084680874202,0.3344705739003295,0.5233429406003169,0.5706288248564415,0.6170563273338072,0.33239727204997593,0.59003572122596,0.6540386370545009,1.1929839395102184,0.8689457273479695,1.151384602104701,1.2340556662438775,1.3537002973333665,0.8444771750997332,1.296714735564957,1.4088321484365285
15m,VALIDATION,OB,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,3495,35976,N_GE_100,0.5393419170243204,0.5227822655580362,0.5558151765210794,0.4997498332221481,0.03959208380217233,0.07922380593286338,0.00021582461648626523,-0.0006050009713318705,-0.00018273690838210418,0.0006303979083962167,0.8027873707882482,0.4929636486929245,0.7673621578474196,0.8332430984067964,0.8758754552649073,0.480530872201667,0.8399586326897486,0.9205963023223191,1.7952237024821676,1.2548960058702954,1.728550383158622,1.8631535997535102,1.9737684341185078,1.2150823291646842,1.8928046122292148,2.049325207064963
15m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,2952,35952,N_GE_100,0.5609756097560976,0.5430053021758204,0.5787874217644612,0.4963006230529595,0.0646749867031381,0.13031413562468308,0.00015171382247163885,-0.00032650563653796594,2.3159392174834335e-06,0.0003173986539287329,0.23683511558111833,0.1581611930907421,0.2252388771548658,0.25054481750093005,0.31412836901843905,0.1670362977427301,0.298123141598955,0.3308393354137008,0.5060944803218531,0.4052656805796521,0.48586362145912326,0.5274435094836619,0.6860464745504352,0.41437778139535647,0.6540124720301665,0.7229126294171241
15m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,2952,35950,N_GE_100,0.5538617886178862,0.5358711173780227,0.5717124554358924,0.49732962447844226,0.0565321641394439,0.11367141902863742,0.00015942910430934132,-0.00042228265215854544,-0.00011949116200198378,0.0004244794871990556,0.4171222975308196,0.26246043622808296,0.39935059481045226,0.43906718808895834,0.5016241706252833,0.26984525943487,0.4763226762416025,0.5268235389088577,0.9150937178543711,0.6949995005150728,0.8816391997680283,0.9562384934506314,1.1210643300900212,0.6772822791312194,1.0690090141668884,1.1754036082760602
15m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,2952,35948,N_GE_100,0.551490514905149,0.5334938807415672,0.5693533083635594,0.49688438856125516,0.054606126343893835,0.10989704567295355,0.00034231799073905424,-0.00044599633701158936,-4.1655086325858313e-05,0.0006980572517095013,0.5460656475177728,0.3375049056154198,0.5232007900733284,0.5719527877845555,0.6479374209299062,0.3520770618510487,0.6148307525910766,0.6840848686545129,1.2081747988846294,0.8913131366108882,1.1630670690544198,1.2567014970746515,1.461133208747964,0.8856712681264935,1.394191421458145,1.5240755548396845
15m,VALIDATION,OB,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,2952,35943,N_GE_100,0.5220189701897019,0.5039823930585791,0.5399983128087448,0.49995826725648945,0.02206070293321244,0.04412508878845056,0.00033644478713935514,-0.00034680844762391416,-0.00015252357004825584,0.0008383030310783225,0.8095026135994505,0.4980585459986008,0.7780574785857803,0.8474001218831358,0.9150137417977077,0.5164355719121901,0.8659747335476513,0.9573402802042037,1.8170178029761765,1.2968274779901605,1.7432491758088562,1.8883038992429606,2.1319268117515873,1.3098932500033722,2.0362651835601,2.2265400394841732
15m,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,1842,35987,N_GE_100,0.5646036916395223,0.5418498540750265,0.5870886203856207,0.5020979798260483,0.06250571181347397,0.12448907250160435,-0.00015850637137166933,0.00040967642038891583,-0.00037814006096728516,9.865433507237448e-05,0.32067384683372496,0.20780981774373894,0.3031259706542458,0.33889136788235114,0.4224350907228546,0.2540081213759163,0.39928102802913923,0.4488031553832432,0.6250068199917556,0.5118861205337364,0.6014050757923679,0.6515566298196044,0.870357561200377,0.5714128803780211,0.8256034005671223,0.9163687004061526
15m,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,1842,35985,N_GE_100,0.5564603691639523,0.5336782643594138,0.5790074612196392,0.5015423092955398,0.05491805986841247,0.10949835906276717,-2.7927529200319385e-05,0.000494191420614909,-0.0004075299516795133,0.0004261764188176044,0.5297516592336098,0.32874824780956613,0.4972550446338671,0.561969035402821,0.6410161140546056,0.37258037628469953,0.6063808786784953,0.6771292222323242,1.0558104573192288,0.8063763508582628,1.0082503726304977,1.1063069179886234,1.3180296168344934,0.8811528336997577,1.2529087029374655,1.3831087782851264
15m,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,1842,35983,N_GE_100,0.5548317046688382,0.5320446861621915,0.5773904896405426,0.5027096128727455,0.05212209179609273,0.10368230577139714,-5.321687366082059e-05,0.0006267889658541081,-0.0005505119250142225,0.00047736337055480474,0.655538837568121,0.4065131547435933,0.6163861128021241,0.6923828601600934,0.791321364908977,0.4698370654683935,0.7484338017187019,0.8389170957383072,1.3237180509173336,0.9870834552118752,1.2655092696158972,1.39028016169194,1.6415186403978794,1.1340224824107719,1.5604790812898999,1.7183655884427835
15m,VALIDATION,OS,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,1842,35978,N_GE_100,0.5347448425624322,0.5119173679987555,0.5574276938960464,0.49994441047306687,0.034800432089365285,0.06960860319737505,0.0001023545718583199,0.0006913369496293065,-0.0005041073202371241,0.0007784252809411366,0.9211720854066336,0.5649391728552384,0.866419372919836,0.9678792064923329,1.0606118787891783,0.6440415624231548,1.0011027401465689,1.1228571178704125,1.8664390979578163,1.3504215128476973,1.7850092715564354,1.9596184416396838,2.2409109801935925,1.5447788262725868,2.136930110299221,2.347678242316439
15m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,3541,35985,N_GE_100,0.5721547585427845,0.5557887504946564,0.5883643761217769,0.5020703070723913,0.07008445147039322,0.13959091084087571,-4.244179795264931e-05,0.00039179323764870766,-0.0001755639399682625,9.675128087117122e-05,0.24893456184043167,0.16633004633480375,0.2395806121859397,0.25854566665127193,0.30766693134168416,0.16183233839472527,0.2942089957102584,0.32234054756503816,0.523771817761217,0.4325883132577443,0.508724499401408,0.538035849204622,0.6768826170474991,0.41589453093659745,0.6449500039081596,0.7050139745140966
15m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,3541,35983,N_GE_100,0.5732843829426716,0.5569226112960273,0.5894873157371017,0.5015146041186116,0.07176977882406,0.14310605959360245,0.00015781490160443815,0.0005239717055278703,-8.800729043467468e-05,0.000409495914399226,0.4379308192380592,0.28087967537269265,0.4200111118481387,0.45503319181188645,0.5004628826721554,0.27817453312148305,0.47916369949807225,0.5230055959117703,0.9391673883486427,0.7242091310685106,0.9107970086967494,0.9717543960315832,1.1002640268130253,0.7002782419033182,1.0551306833505625,1.1419512720999905
15m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,5,3541,35981,N_GE_100,0.5529511437447049,0.5365263031631438,0.5692612163694639,0.5026819710402712,0.05026917270443365,0.10000194079052505,1.736186505848936e-05,0.0005410778774646019,-0.00030045858967457976,0.00036058312659919715,0.5602272129139362,0.35825636802164346,0.5383289881702891,0.584465484147726,0.64345523711307,0.3543876054661682,0.6169750919328229,0.6716036105199917,1.2046014978328725,0.911391648754238,1.1672600163675872,1.2457415246898071,1.4215931189020663,0.9279800050483574,1.3665463146596675,1.474320332760051
15m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,10,3539,35976,N_GE_100,0.5445040972025996,0.5280565558024908,0.5608551245842361,0.4999166110740494,0.044587486128550236,0.08918984714821931,-2.6477934179773767e-05,0.0006672298331313886,-0.00043210911368599965,0.00038479168339120755,0.808875967347914,0.5141005530302173,0.7762640546307678,0.8404268724256363,0.910758154865472,0.5310799660009521,0.8741700456498328,0.953327931756517,1.774778703782695,1.2566367381913979,1.71772875678417,1.8394246678561934,2.0309045279162077,1.333948452038068,1.9565431134743652,2.10444712816653
15m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,1,2823,35952,N_GE_100,0.5614594403117251,0.5430833817583192,0.5796684554864702,0.5019748553627058,0.059484584949019315,0.11850112473470054,-0.00010262062979335366,0.00035543453377817613,-0.00027811003105715856,6.737684272688544e-05,0.25533685869301037,0.16891799550646128,0.24440916250503225,0.26602033966373123,0.32866971286242397,0.17385757437414232,0.3143220755234451,0.34367816202825413,0.5359247285071166,0.4395375278808557,0.5175945873148554,0.5543582813119862,0.722397581475628,0.4529400696189556,0.688857727233406,0.7574030745543493
15m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,NATIVE_AVAILABILITY,3,2823,35950,N_GE_100,0.5681898689337584,0.5498370615865402,0.5863573399674769,0.5014186369958276,0.06677123193793089,0.1331646393081447,7.207553505952834e-05,0.0005172437895797355,-0.00017154379847525151,0.0003279852188467128,0.446253829964488,0.27682761912336856,0.4260306745651082,0.46763056934992997,0.5296853419543026,0.2988176373399492,0.5040470697668284,0.5545095663470656,0.9536104757677696,0.7298328431799961,0.9168257960290787,0.9897151902824917,1.1653016972883605,0.7290477777434987,1.117487653720218,1.2198683472099392
