timeframe,split,direction,control_id,event_semantics,horizon,event_count,sample_flag,reversal_rate,reversal_wilson_lo,reversal_wilson_hi,base_rate,absolute_lift,relative_lift,forward_return_mean,forward_return_median,forward_return_mean_ci_lo,forward_return_mean_ci_hi,mfe_mean,mfe_median,mfe_mean_ci_lo,mfe_mean_ci_hi,mae_mean,mae_median,mae_mean_ci_lo,mae_mean_ci_hi
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,1,1726,N_GE_100,0.5799536500579374,0.5565160317132928,0.6030361492494035,0.5044001336749471,0.07555351638299035,0.14978885083262017,0.000117179142643479,0.0005571733662621536,-0.0001620032597155149,0.0003936126916345072,1.2133764687129156,0.7346189635062915,1.1506916643279803,1.281862368809946,1.262573167971329,0.7769670636974662,1.1940164941448206,1.3420306873099357
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,3,1726,N_GE_100,0.5666280417149478,0.5431271627125243,0.5898329880897226,0.5022281639928698,0.064399877722078,0.12822832795771344,2.85760708689064e-05,0.0008199476122504601,-0.0004836149554399613,0.0005182144564663465,1.2133764687129156,0.7346189635062915,1.1506916643279803,1.281862368809946,1.262573167971329,0.7769670636974662,1.1940164941448206,1.3420306873099357
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,5,1725,N_GE_100,0.5739130434782609,0.5504377763503735,0.5970598312962726,0.49899721448467965,0.07491582899358123,0.15013275990117037,0.0003329005155853144,0.0010740702035507699,-0.0003140928051055273,0.0009045551917294633,1.213949580085218,0.7353412573245649,1.1467927978856438,1.2886199370881628,1.2632404492313463,0.77746117411733,1.1823348074654114,1.340961779972917
30m,VALIDATION,OS,CAUSAL_DNO_QUANTILE_80_20_CONTROL_V1,FORECAST_REALIZATION,10,1723,N_GE_100,0.5647127103888566,0.5411836160174632,0.5879538798594024,0.49941487879632207,0.06529783159253455,0.13074867082437325,0.0006760801937348074,0.0012396856839260728,-0.00013325726334793717,0.0015287570895298754,1.2152402281179486,0.7361128633254569,1.145722776794027,1.286147771325605,1.2643406955221423,0.7826695659944588,1.1901979017314908,1.3522879219121422
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,1,1351,N_GE_100,0.6032568467801629,0.5769118250644872,0.6290163070507359,0.5044001336749471,0.09885671310521582,0.19598867348620197,7.06488423121598e-05,0.0007261932312407904,-0.00028657968459280835,0.0003989820277301646,1.212246371622814,0.7533348849173753,1.1366552531253753,1.287133572988469,1.273166694651903,0.7760115722426044,1.1830893904523587,1.3593583533170073
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,3,1351,N_GE_100,0.5677276091783864,0.5411557352373162,0.5939154051823461,0.5022281639928698,0.06549944518551654,0.1304177062966274,0.00016988191922042228,0.0008390296868445724,-0.00034751599658307774,0.000737111267561985,1.212246371622814,0.7533348849173753,1.1366552531253753,1.287133572988469,1.273166694651903,0.7760115722426044,1.1830893904523587,1.3593583533170073
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,5,1350,N_GE_100,0.5718518518518518,0.5452892713111768,0.5980066652297007,0.49899721448467965,0.07285463736717218,0.1460020923010763,0.0003182010703178352,0.0010981778082139737,-0.00038922431307620003,0.0010401339324384866,1.212977843489578,0.7540290422082059,1.143367855102269,1.2874766655037524,1.2740271788742807,0.7761239689021944,1.1935521181506674,1.3618996208749556
30m,VALIDATION,OS,PROJECT_DYNAMIC_EXTREMA_V1,FORECAST_REALIZATION,10,1350,N_GE_100,0.5711111111111111,0.5445449491807945,0.5972737096637852,0.49941487879632207,0.07169623231478905,0.14356046517394438,0.0006451168601341285,0.0013965417715156025,-0.00022066328199126073,0.0015769453775686135,1.212977843489578,0.7540290422082059,1.143367855102269,1.2874766655037524,1.2740271788742807,0.7761239689021944,1.1935521181506674,1.3618996208749556
4H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,1,402,N_GE_100,0.5049751243781094,0.45628434259075534,0.5535717194787811,0.4824548078383716,0.02252031653973785,0.046678603205634106,0.0010814982286831655,-0.0001683749910893484,-0.0008178649414747635,0.003006472743366088,3.9783558582345364,2.866051308666398,3.640242711693263,4.351101617411291,5.384404132793372,3.87415485255714,4.845698235880248,5.967286469665606
4H,DISCOVERY,OB,ATR_1X_PRICE_BAND_CONTROL_V1,FORECAST_REALIZATION,3,402,N_GE_100,0.4154228855721393,0.3682717246026977,0.46417522021518204,0.4745479410423948,-0.05912505547025548,-0.12459237593651984,0.005772287905044542,0.004122736471294575,0.002677532363485467,0.009135081944694281,3.9783558582345364,2.866051308666398,3.640242711693263,4.351101617411291,5.384404132793372,3.87415485255714,4.845698235880248,5.967286469665606
