horizon_minutes,year,trade_count,gross_return_percent,net_return_percent,profit_factor,max_drawdown_percent,max_drawdown_usdt_normalized,ending_equity_normalized_100
30,2023,2846,16.803651578617874,-97.11846809558196,0.21184649235711406,97.15431016306901,97.15431016306901,2.88153190441803
30,2024,4778,77.59077124950828,-99.64498560996222,0.4161859311947058,99.64618096895349,99.9172314812015,0.355014390037782
30,2025,4731,41.658872032624174,-99.69899489389503,0.5287017502074659,99.70143591592333,100.3933528889681,0.3010051061049723
30,2026,2696,-23.65214474708829,-97.71124183249782,0.4505073356999339,97.71448836025229,97.85329001540856,2.2887581675021775
60,2023,1976,-10.21189604778937,-93.13437837155226,0.31754368705724817,93.1587568328851,93.1587568328851,6.865621628447742
60,2024,3595,30.866239028714993,-98.7816935350848,0.5926222019130587,98.7841335790828,98.98237709341159,1.2183064649152067
60,2025,3681,-13.201478198172968,-99.2777577627493,0.6052540045999085,99.2861378401902,100.4100320246486,0.7222422372506884
60,2026,2076,18.689116295538334,-92.02523865750078,0.577017357722655,92.09493751040016,92.2279244514718,7.974761342499217
